,Ruby (Manik)
10728,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-OLDBURMA-1-190405_1.jpg
10729,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-OLDBURMA-2-190405_1.jpg
10730,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-NEWBURMA-1-190405_1.jpg
10731,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-NEWBURMA-2-190405_1.jpg
10732,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-NEWBURMA-3-190405_1.jpg
10733,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-1-190405_1.jpg
10734,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-2-190405_1.jpg
10735,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-3-190405_1.jpg
10736,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-4-190405_1.jpg
10737,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-5-190405_1.jpg
10738,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-6-190405_1.jpg
10739,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-1-190405_1.jpg
10740,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-2-190405_1.jpg
10741,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-3-190405_1.jpg
10742,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-4-190405_1.jpg
10743,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-5-190405_1.jpg
10744,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-6-190405_1.jpg
10745,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-7-190405_1.jpg
10746,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-8-190405_1.jpg
10747,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-NEWBURMA-1-190405_1.jpg
10748,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-NEWBURMA-2-190405_1.jpg
10749,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-NEWBURMA-3-190405_1.jpg
10750,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-NEWBURMA-1-190405_1.jpg
10751,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-NEWBURMA-2-190405_1.jpg
10752,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-NEWBURMA-3-190405_1.jpg
10753,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-BASIC-OLDBURMA-2-190405_1.jpg
10754,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-BASIC-OLDBURMA-1-190405_1.jpg
10755,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-slux-india-1_1.jpg
10756,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-slux-india-2_1.jpg
10757,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-slux-india-3_1.jpg
10758,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-slux-india-6_1.jpg
10759,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-slux-india-5_1.jpg
10760,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-slux-india-4_1.jpg
10761,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-INDIA-1-190405_1.jpg
10762,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-INDIA-2-190405_1.jpg
10763,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-INDIA-3-190405_1.jpg
10764,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-INDIA-4-190405_1.jpg
10765,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-INDIA-5-190405_1.jpg
10766,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-AFRICAN-PREMIUM-1-190405_1.jpg
10767,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-AFRICAN-PREMIUM-2-190405_1.jpg
10768,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-AFRICAN-PREMIUM-3-190405_1.jpg
10769,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-AFRICAN-PREMIUM-4-190405_1.jpg
10770,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-AFRICAN-PREMIUM-5-190405_1.jpg
10771,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-1-190405_1.jpg
10772,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-2-190405_1.jpg
10773,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-3-190405_1.jpg
10774,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-4-190405_1.jpg
10775,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-5-190405_1.jpg
10776,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-CLARITY-OLDBURMA-1-190405_1.jpg
10777,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-COLOUR-OLDBURMA-1-190405_1.jpg
10778,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-1_1_1.jpg
10779,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-2_1_1.jpg
10780,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-8_1_1.jpg
10781,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-7_1_1.jpg
10782,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-4_1_1.jpg
10783,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-3_1_1.jpg
10784,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-5_1_1.jpg
10785,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-6_1_1.jpg
10786,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-COLOUR-CLARITY-OLDBURMA-1-190405_1.jpg
10787,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp48129-1-130521.jpg
10788,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp48129-2-130521.jpg
10789,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp119198-1-070623.jpg
10790,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp119198-2-070623.jpg
10791,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp119198-3-070623.jpg
10792,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-1-190405_1.jpg
10793,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-2-190405_1.jpg
10794,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-3-190405_1.jpg
10795,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-4-190405_1.jpg
10796,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-5-190405_1.jpg
10797,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-6-190405_1.jpg
10798,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-7-190405_1.jpg
10799,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-8-190405_1.jpg
10800,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-BASIC-OLDBURMA-2-190405_1.jpg
10801,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-BASIC-OLDBURMA-1-190405_1.jpg
10802,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-OLDBURMA-1-190405_1.jpg
10803,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-OLDBURMA-2-190405_1.jpg
10804,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp102573-1-120822.jpg
10805,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp102573-2-120822.jpg
10806,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp102573-3-120822.jpg
10807,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-OLDBURMA-1-190405_1.jpg
10808,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-OLDBURMA-2-190405_1.jpg
10809,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-NEWBURMA-1-190405_1.jpg
10810,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-NEWBURMA-2-190405_1.jpg
10811,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-NEWBURMA-3-190405_1.jpg
10812,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-slux-india-1_1.jpg
10813,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-slux-india-2_1.jpg
10814,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-slux-india-3_1.jpg
10815,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-slux-india-6_1.jpg
10816,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-slux-india-5_1.jpg
10817,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-slux-india-4_1.jpg
10818,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-COLOUR-OLDBURMA-1-190405_1.jpg
10819,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-NEWBURMA-1-190405_1.jpg
10820,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-NEWBURMA-2-190405_1.jpg
10821,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-NEWBURMA-3-190405_1.jpg
10822,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-1-190405_1.jpg
10823,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-2-190405_1.jpg
10824,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-3-190405_1.jpg
10825,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-4-190405_1.jpg
10826,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-5-190405_1.jpg
10827,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp102628-1-310822.jpg
10828,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp102628-2-310822.jpg
10829,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-AFRICAN-PREMIUM-1-190405_1.jpg
10830,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-AFRICAN-PREMIUM-2-190405_1.jpg
10831,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-AFRICAN-PREMIUM-3-190405_1.jpg
10832,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-AFRICAN-PREMIUM-4-190405_1.jpg
10833,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-AFRICAN-PREMIUM-5-190405_1.jpg
10834,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-INDIA-1-190405_1.jpg
10835,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-INDIA-2-190405_1.jpg
10836,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-INDIA-3-190405_1.jpg
10837,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-INDIA-4-190405_1.jpg
10838,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-INDIA-5-190405_1.jpg
10839,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp95683-1-040322.jpg
10840,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp95683-2-040322.jpg
10841,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp95683-3-040322.jpg
10842,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-COLOUR-CLARITY-OLDBURMA-1-190405_1.jpg
10843,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-1_1_1.jpg
10844,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-2_1_1.jpg
10845,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-8_1_1.jpg
10846,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-7_1_1.jpg
10847,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-4_1_1.jpg
10848,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-3_1_1.jpg
10849,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-5_1_1.jpg
10850,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-6_1_1.jpg
10851,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-CLARITY-OLDBURMA-1-190405_1.jpg
10852,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-1-190405_1.jpg
10853,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-2-190405_1.jpg
10854,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-3-190405_1.jpg
10855,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-4-190405_1.jpg
10856,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-5-190405_1.jpg
10857,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-6-190405_1.jpg
10858,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp119195-1-070623.jpg
10859,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp119195-2-070623.jpg
10860,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp119195-3-070623.jpg
10861,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-COLOUR-CLARITY-OLDBURMA-1-190405_1.jpg
10862,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-COLOUR-OLDBURMA-1-190405_1.jpg
10863,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-NEWBURMA-1-190405_1.jpg
10864,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-NEWBURMA-2-190405_1.jpg
10865,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-NEWBURMA-3-190405_1.jpg
10866,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp102656-1-170822.jpg
10867,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp102656-2-170822.jpg
10868,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp102656-3-170822.jpg
10869,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-OLDBURMA-1-190405_1.jpg
10870,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-OLDBURMA-2-190405_1.jpg
10871,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-1-190405_1.jpg
10872,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-2-190405_1.jpg
10873,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-3-190405_1.jpg
10874,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-4-190405_1.jpg
10875,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-5-190405_1.jpg
10876,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-6-190405_1.jpg
10877,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-7-190405_1.jpg
10878,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-8-190405_1.jpg
10879,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-NEWBURMA-1-190405_1.jpg
10880,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-NEWBURMA-2-190405_1.jpg
10881,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-NEWBURMA-3-190405_1.jpg
10882,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-OLDBURMA-1-190405_1.jpg
10883,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-OLDBURMA-2-190405_1.jpg
10884,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-BASIC-OLDBURMA-2-190405_1.jpg
10885,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-BASIC-OLDBURMA-1-190405_1.jpg
10886,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-CLARITY-OLDBURMA-1-190405_1.jpg
10887,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-1-190405_1.jpg
10888,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-2-190405_1.jpg
10889,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-3-190405_1.jpg
10890,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-4-190405_1.jpg
10891,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-5-190405_1.jpg
10892,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-6-190405_1.jpg
10893,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-NEWBURMA-1-190405_1.jpg
10894,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-NEWBURMA-2-190405_1.jpg
10895,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-NEWBURMA-3-190405_1.jpg
10896,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-NEWBURMA-1-190405_1.jpg
10897,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-NEWBURMA-2-190405_1.jpg
10898,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-NEWBURMA-3-190405_1.jpg
10899,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-slux-india-1_1.jpg
10900,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-slux-india-2_1.jpg
10901,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-slux-india-3_1.jpg
10902,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-slux-india-6_1.jpg
10903,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-slux-india-5_1.jpg
10904,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-slux-india-4_1.jpg
10905,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-1-190405_1.jpg
10906,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-2-190405_1.jpg
10907,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-3-190405_1.jpg
10908,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-4-190405_1.jpg
10909,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-5-190405_1.jpg
10910,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-AFRICAN-PREMIUM-1-190405_1.jpg
10911,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-AFRICAN-PREMIUM-2-190405_1.jpg
10912,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-AFRICAN-PREMIUM-3-190405_1.jpg
10913,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-AFRICAN-PREMIUM-4-190405_1.jpg
10914,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-AFRICAN-PREMIUM-5-190405_1.jpg
10915,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp132710-1-81223.jpg
10916,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp132710-2-81223.jpg
10917,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp132710-3-81223.jpg
10918,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-1_1_1.jpg
10919,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-2_1_1.jpg
10920,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-8_1_1.jpg
10921,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-7_1_1.jpg
10922,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-4_1_1.jpg
10923,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-3_1_1.jpg
10924,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-5_1_1.jpg
10925,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-6_1_1.jpg
10926,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-INDIA-1-190405_1.jpg
10927,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-INDIA-2-190405_1.jpg
10928,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-INDIA-3-190405_1.jpg
10929,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-INDIA-4-190405_1.jpg
10930,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-INDIA-5-190405_1.jpg
10931,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-OLDBURMA-1-190405_1.jpg
10932,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-OLDBURMA-2-190405_1.jpg
10933,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-COLOUR-OLDBURMA-1-190405_1.jpg
10934,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-CLARITY-OLDBURMA-1-190405_1.jpg
10935,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-COLOUR-CLARITY-OLDBURMA-1-190405_1.jpg
10936,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-NEWBURMA-1-190405_1.jpg
10937,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-NEWBURMA-2-190405_1.jpg
10938,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-NEWBURMA-3-190405_1.jpg
10939,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-1-190405_1.jpg
10940,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-2-190405_1.jpg
10941,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-3-190405_1.jpg
10942,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-4-190405_1.jpg
10943,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-5-190405_1.jpg
10944,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-6-190405_1.jpg
10945,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-OLDBURMA-1-190405_1.jpg
10946,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-OLDBURMA-2-190405_1.jpg
10947,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-1-190405_1.jpg
10948,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-2-190405_1.jpg
10949,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-3-190405_1.jpg
10950,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-4-190405_1.jpg
10951,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-5-190405_1.jpg
10952,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-6-190405_1.jpg
10953,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-7-190405_1.jpg
10954,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-8-190405_1.jpg
10955,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-BASIC-OLDBURMA-2-190405_1.jpg
10956,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-BASIC-OLDBURMA-1-190405_1.jpg
